Country Name	Country Code	Series Name	Series Code	2016 [YR2016]
"Congo, Rep."	COG	Employment in services, male (% of male employment) (modeled ILO estimate)	SL.SRV.EMPL.MA.ZS	38.4729995727539
"Congo, Rep."	COG	Export value index (2000 = 100)	TX.VAL.MRCH.XD.WD	143.5687425
"Congo, Rep."	COG	Export volume index (2000 = 100)	TX.QTY.MRCH.XD.WD	77.2784275
"Congo, Rep."	COG	Exports of goods and services (% of GDP)	NE.EXP.GNFS.ZS	57.0842791746989
"Congo, Rep."	COG	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG	-35.004865588128
"Congo, Rep."	COG	Fertility rate, total (births per woman)	SP.DYN.TFRT.IN	4.661
"Congo, Rep."	COG	Fixed broadband Internet subscribers (per 100 people)	IT.NET.BBND.P2	..
"Congo, Rep."	COG	Foreign direct investment, net inflows (% of GDP)	BX.KLT.DINV.WD.GD.ZS	25.6079367623648
"Congo, Rep."	COG	Foreign direct investment, net outflows (% of GDP)	BM.KLT.DINV.WD.GD.ZS	0.209714449218409
"Congo, Rep."	COG	Fuel exports (% of merchandise exports)	TX.VAL.FUEL.ZS.UN	..
"Congo, Rep."	COG	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG	-2.80001878768313
"Congo, Rep."	COG	GDP per capita (constant 2005 US$)	NY.GDP.PCAP.KD	2771.39734452277
"Congo, Rep."	COG	GDP per capita, PPP (constant 2011 international $)	NY.GDP.PCAP.PP.KD	5250.86760824979
"Congo, Rep."	COG	GDP per person employed (constant 1990 PPP $)	SL.GDP.PCAP.EM.KD	14631.427734375
"Congo, Rep."	COG	GINI index (World Bank estimate)	SI.POV.GINI	..
"Congo, Rep."	COG	Government expenditure on education, total (% of GDP)	SE.XPD.TOTL.GD.ZS	..
"Congo, Rep."	COG	Gross capital formation (% of GDP)	NE.GDI.TOTL.ZS	50.4062032124701
"Congo, Rep."	COG	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG	32.8970491939053
"Congo, Rep."	COG	Gross fixed capital formation, private sector (% of GDP)	NE.GDI.FPRV.ZS	31.6003904992858
"Congo, Rep."	COG	High-technology exports (% of manufactured exports)	TX.VAL.TECH.MF.ZS	..
"Congo, Rep."	COG	ICT goods imports (% total goods imports)	TM.VAL.ICTG.ZS.UN	..
"Congo, Rep."	COG	Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	79.4347016953567
"Congo, Rep."	COG	Individuals using the Internet (% of population)	IT.NET.USER.ZS	8.121949323466
"Congo, Rep."	COG	Industry, value added (% of GDP)	NV.IND.TOTL.ZS	50.2051197599312
"Congo, Rep."	COG	Industry, value added (annual % growth)	NV.IND.TOTL.KD.ZG	-4.70472590525554
"Congo, Rep."	COG	Industry, value added (constant 2005 US$)	NV.IND.TOTL.KD	8436674345.06214
"Congo, Rep."	COG	Inflation, consumer prices (annual %)	FP.CPI.TOTL.ZG	..
"Congo, Rep."	COG	Informal payments to public officials (% of firms)	IC.FRM.CORR.ZS	..
"Congo, Rep."	COG	International migrant stock (% of population)	SM.POP.TOTL.ZS	..
"Congo, Rep."	COG	Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.FE.ZS	67.4509963989258
"Congo, Rep."	COG	Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.MA.ZS	72.052001953125
"Congo, Rep."	COG	Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.ZS	69.7409973144531
"Congo, Rep."	COG	Labor force with advanced education (% of total working-age population with advanced education)	SL.TLF.ADVN.ZS	..
"Congo, Rep."	COG	Labor force with advanced education, female (% of female working-age population with advanced education)	SL.TLF.ADVN.FE.ZS	..
"Congo, Rep."	COG	Labor force with advanced education, male (% of male working-age population with advanced education)	SL.TLF.ADVN.MA.ZS	..
"Congo, Rep."	COG	Labor force with basic education (% of total working-age population with basic education)	SL.TLF.BASC.ZS	..
"Congo, Rep."	COG	Labor force with basic education, female (% of female working-age population with basic education)	SL.TLF.BASC.FE.ZS	..
"Congo, Rep."	COG	Labor force with basic education, male (% of male working-age population with basic education)	SL.TLF.BASC.MA.ZS	..
"Congo, Rep."	COG	Labor force with intermediate education (% of total working-age population with intermediate education)	SL.TLF.INTM.ZS	..
"Congo, Rep."	COG	Labor force with intermediate education, female (% of female working-age population with intermediate education)	SL.TLF.INTM.FE.ZS	..
"Congo, Rep."	COG	Labor force with intermediate education, male (% of male working-age population with intermediate education)	SL.TLF.INTM.MA.ZS	..
"Congo, Rep."	COG	Labor force, total	SL.TLF.TOTL.IN	2059688
"Congo, Rep."	COG	Life expectancy at birth, female (years)	SP.DYN.LE00.FE.IN	66.271
"Congo, Rep."	COG	Life expectancy at birth, male (years)	SP.DYN.LE00.MA.IN	63.016
"Congo, Rep."	COG	Lifetime risk of maternal death (%)	SH.MMR.RISK.ZS	..
"Congo, Rep."	COG	Literacy rate, adult female (% of females ages 15 and above)	SE.ADT.LITR.FE.ZS	..
"Congo, Rep."	COG	Literacy rate, adult male (% of males ages 15 and above)	SE.ADT.LITR.MA.ZS	..
"Congo, Rep."	COG	Literacy rate, adult total (% of people ages 15 and above)	SE.ADT.LITR.ZS	..
"Congo, Rep."	COG	Literacy rate, youth female (% of females ages 15-24)	SE.ADT.1524.LT.FE.ZS	..
"Congo, Rep."	COG	Literacy rate, youth male (% of males ages 15-24)	SE.ADT.1524.LT.MA.ZS	..
"Congo, Rep."	COG	Literacy rate, youth total (% of people ages 15-24)	SE.ADT.1524.LT.ZS	..
"Congo, Rep."	COG	Manufacturing, value added (% of GDP)	NV.IND.MANF.ZS	8.22356191749357
"Congo, Rep."	COG	Manufacturing, value added (annual % growth)	NV.IND.MANF.KD.ZG	-0.518723575074134
"Congo, Rep."	COG	Manufacturing, value added (constant 2005 US$)	NV.IND.MANF.KD	694293353.263623
"Congo, Rep."	COG	Market capitalization of listed companies (% of GDP)	CM.MKT.LCAP.GD.ZS	..
"Congo, Rep."	COG	Mobile cellular subscriptions (per 100 people)	IT.CEL.SETS.P2	105.817194943015
"Congo, Rep."	COG	New business density (new registrations per 1,000 people ages 15-64)	IC.BUS.NDNS.ZS	..
"Congo, Rep."	COG	New businesses registered (number)	IC.BUS.NREG	..
"Congo, Rep."	COG	Number of visits or required meetings with tax officials	IC.TAX.METG	..
"Congo, Rep."	COG	Own-account workers, female (% of female employment) (modeled ILO estimate)	SL.EMP.OWAC.FE.ZS	87.0130004882813
"Congo, Rep."	COG	Own-account workers, male (% of male employment) (modeled ILO estimate)	SL.EMP.OWAC.MA.ZS	54.9029998779297
"Congo, Rep."	COG	Own-account workers, total (% of male employment) (modeled ILO estimate)	SL.EMP.OWAC.ZS	70.3769989013672
"Congo, Rep."	COG	Personal remittances, paid (current US$)	BM.TRF.PWKR.CD.DT	..
"Congo, Rep."	COG	Personal transfers, receipts (BoP, current US$)	BX.TRF.PWKR.CD	..
"Congo, Rep."	COG	Population ages 0-14 (% of total)	SP.POP.0014.TO.ZS	42.3831031165544
"Congo, Rep."	COG	Population ages 0-14, total	SP.POP.0014.TO	2172482
"Congo, Rep."	COG	Population ages 15-64 (% of total)	SP.POP.1564.TO.ZS	54.2339851508666
"Congo, Rep."	COG	Population ages 15-64, total	SP.POP.1564.TO	2779937
"Congo, Rep."	COG	Population ages 65 and above (% of total)	SP.POP.65UP.TO.ZS	3.38291173257904
"Congo, Rep."	COG	Population ages 65 and above, total	SP.POP.65UP.TO	173402
"Congo, Rep."	COG	Population density (people per sq. km of land area)	EN.POP.DNST	15.0097247437775
"Congo, Rep."	COG	Population growth (annual %)	SP.POP.GROW	2.57235739004817
"Congo, Rep."	COG	Population, total	SP.POP.TOTL	5125821
"Congo, Rep."	COG	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	..
"Congo, Rep."	COG	Prevalence of HIV, total (% of population ages 15-49)	SH.DYN.AIDS.ZS	3.2
"Congo, Rep."	COG	Primary completion rate, female (% of relevant age group)	SE.PRM.CMPT.FE.ZS	..
"Congo, Rep."	COG	Primary completion rate, male (% of relevant age group)	SE.PRM.CMPT.MA.ZS	..
"Congo, Rep."	COG	Primary completion rate, total (% of relevant age group)	SE.PRM.CMPT.ZS	..
"Congo, Rep."	COG	Private credit bureau coverage (% of adults)	IC.CRD.PRVT.ZS	0
"Congo, Rep."	COG	Public credit registry coverage (% of adults)	IC.CRD.PUBL.ZS	12.2
"Congo, Rep."	COG	Research and development expenditure (% of GDP)	GB.XPD.RSDV.GD.ZS	..
"Congo, Rep."	COG	Researchers in R&D (per million people)	SP.POP.SCIE.RD.P6	..
"Congo, Rep."	COG	Rural population	SP.RUR.TOTL	1742728
"Congo, Rep."	COG	Rural population (% of total population)	SP.RUR.TOTL.ZS	33.999
"Congo, Rep."	COG	School enrollment, primary (% gross)	SE.PRM.ENRR	..
"Congo, Rep."	COG	School enrollment, primary, female (% gross)	SE.PRM.ENRR.FE	..
"Congo, Rep."	COG	School enrollment, primary, male (% gross)	SE.PRM.ENRR.MA	..
"Congo, Rep."	COG	School enrollment, secondary (% gross)	SE.SEC.ENRR	..
"Congo, Rep."	COG	School enrollment, secondary (gross), gender parity index (GPI)	SE.ENR.SECO.FM.ZS	..
"Congo, Rep."	COG	School enrollment, secondary, female (% gross)	SE.SEC.ENRR.FE	..
"Congo, Rep."	COG	School enrollment, secondary, male (% gross)	SE.SEC.ENRR.MA	..
"Congo, Rep."	COG	School enrollment, tertiary (% gross)	SE.TER.ENRR	..
"Congo, Rep."	COG	School enrollment, tertiary (gross), gender parity index (GPI)	SE.ENR.TERT.FM.ZS	..
"Congo, Rep."	COG	School enrollment, tertiary, female (% gross)	SE.TER.ENRR.FE	..
"Congo, Rep."	COG	School enrollment, tertiary, male (% gross)	SE.TER.ENRR.MA	..
"Congo, Rep."	COG	Self-employed, female (% of female employment) (modeled ILO estimate)	SL.EMP.SELF.FE.ZS	92.2330017089844
"Congo, Rep."	COG	Self-employed, male (% of male employment) (modeled ILO estimate)	SL.EMP.SELF.MA.ZS	61.6839981079102
"Congo, Rep."	COG	Self-employed, total (% of total employment) (modeled ILO estimate)	SL.EMP.SELF.ZS	76.4069976806641
"Congo, Rep."	COG	Tax payments (number)	IC.TAX.PAYM	50
"Congo, Rep."	COG	Tax revenue (% of GDP)	GC.TAX.TOTL.GD.ZS	..
"Congo, Rep."	COG	Taxes on income, profits and capital gains (% of total taxes)	GC.TAX.YPKG.ZS	..
"Congo, Rep."	COG	Technicians in R&D (per million people)	SP.POP.TECH.RD.P6	..
"Congo, Rep."	COG	Telephone lines (per 100 people)	IT.MLT.MAIN.P2	0.331654187690128
"Congo, Rep."	COG	Time required to enforce a contract (days)	IC.LGL.DURS	560
"Congo, Rep."	COG	Time required to obtain an operating license (days)	IC.FRM.DURS	..
"Congo, Rep."	COG	Time required to register property (days)	IC.PRP.DURS	55
"Congo, Rep."	COG	Time required to start a business (days)	IC.REG.DURS	50
"Congo, Rep."	COG	Time to prepare and pay taxes (hours)	IC.TAX.DURS	602
"Congo, Rep."	COG	Time to resolve insolvency (years)	IC.ISV.DURS	3.3
"Congo, Rep."	COG	Total employment, total (ages 15+)	SL.EMP.TOTL	1845069
"Congo, Rep."	COG	Unemployment with advanced education (% of total labor force with advanced education)	SL.UEM.ADVN.ZS	..
"Congo, Rep."	COG	Unemployment with advanced education, female (% of female labor force with advanced education)	SL.UEM.ADVN.FE.ZS	..
"Congo, Rep."	COG	Unemployment with advanced education, male (% of male labor force with advanced education)	SL.UEM.ADVN.MA.ZS	..
"Congo, Rep."	COG	Unemployment with intermediate education (% of total labor force with intermediate education)	SL.UEM.INTM.ZS	..
"Congo, Rep."	COG	Unemployment with intermediate education, female (% of female labor force with intermediate education)	SL.UEM.INTM.FE.ZS	..
"Congo, Rep."	COG	Unemployment with intermediate education, male (% of male labor force with intermediate education)	SL.UEM.INTM.MA.ZS	..
"Congo, Rep."	COG	Unemployment, female (% of female labor force) (modeled ILO estimate)	SL.UEM.TOTL.FE.ZS	11.1079998016357
"Congo, Rep."	COG	Unemployment, male (% of male labor force) (modeled ILO estimate)	SL.UEM.TOTL.MA.ZS	9.77299976348877
"Congo, Rep."	COG	Unemployment, total (% of total labor force) (modeled ILO estimate)	SL.UEM.TOTL.ZS	10.4209995269775
"Congo, Rep."	COG	Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)	SL.UEM.1524.FE.ZS	20.9829998016357
"Congo, Rep."	COG	Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)	SL.UEM.1524.MA.ZS	22.0540008544922
"Congo, Rep."	COG	Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)	SL.UEM.1524.ZS	21.5189990997314
"Congo, Rep."	COG	Urban population	SP.URB.TOTL	3383093
"Congo, Rep."	COG	Urban population (% of total)	SP.URB.TOTL.IN.ZS	66.001
"Congo, Rep."	COG	Vulnerable employment, female (% of female employment) (modeled ILO estimate)	SL.EMP.VULN.FE.ZS	91.4390006065369
"Congo, Rep."	COG	Vulnerable employment, male (% of male employment) (modeled ILO estimate)	SL.EMP.VULN.MA.ZS	59.4979996681214
"Congo, Rep."	COG	Vulnerable employment, total (% of total employment) (modeled ILO estimate)	SL.EMP.VULN.ZS	74.890998840332
"Congo, Rep."	COG	Wage and salaried workers, female (% of female employment) (modeled ILO estimate)	SL.EMP.WORK.FE.ZS	7.76700019836426
"Congo, Rep."	COG	Wage and salaried workers, male (% of male employment) (modeled ILO estimate)	SL.EMP.WORK.MA.ZS	38.3160018920898
"Congo, Rep."	COG	Wage and salaried workers, total (% of total employment) (modeled ILO estimate)	SL.EMP.WORK.ZS	23.5930004119873
Costa Rica	CRI	Access to electricity (% of population)	EG.ELC.ACCS.ZS	100
Costa Rica	CRI	Adolescent fertility rate (births per 1,000 women ages 15-19)	SP.ADO.TFRT	54.58
Costa Rica	CRI	Age dependency ratio (% of working-age population)	SP.POP.DPND	45.2005220586521
Costa Rica	CRI	Agriculture, value added (% of GDP)	NV.AGR.TOTL.ZS	5.19176920700999
Costa Rica	CRI	Agriculture, value added (annual % growth)	NV.AGR.TOTL.KD.ZG	5.34248321560879
Costa Rica	CRI	Agriculture, value added (constant 2005 US$)	NV.AGR.TOTL.KD	2699156354.30183
Costa Rica	CRI	Air transport, registered carrier departures worldwide	IS.AIR.DPRT	46405
Costa Rica	CRI	Automated teller machines (ATMs) (per 100,000 adults)	FB.ATM.TOTL.P5	63.8793940161202
Costa Rica	CRI	Borrowers from commercial banks (per 1,000 adults)	FB.CBK.BRWR.P3	242.882537873993
Costa Rica	CRI	Consumer price index (2010 = 100)	FP.CPI.TOTL	121.486651034497
Costa Rica	CRI	Contributing family workers, female (% of female employment) (modeled ILO estimate)	SL.FAM.WORK.FE.ZS	0.19200000166893
Costa Rica	CRI	Contributing family workers, male (% of male employment) (modeled ILO estimate)	SL.FAM.WORK.MA.ZS	0.142000004649162
Costa Rica	CRI	Contributing family workers, total (% of total employment) (modeled ILO estimate)	SL.FAM.WORK.ZS	0.159999996423721
Costa Rica	CRI	CPIA economic management cluster average (1=low to 6=high)	IQ.CPA.ECON.XQ	..
Costa Rica	CRI	CPIA financial sector rating (1=low to 6=high)	IQ.CPA.FINS.XQ	..
Costa Rica	CRI	CPIA gender equality rating (1=low to 6=high)	IQ.CPA.GNDR.XQ	..
Costa Rica	CRI	CPIA macroeconomic management rating (1=low to 6=high)	IQ.CPA.MACR.XQ	..
Costa Rica	CRI	CPIA policies for social inclusion/equity cluster average (1=low to 6=high)	IQ.CPA.SOCI.XQ	..
Costa Rica	CRI	CPIA property rights and rule-based governance rating (1=low to 6=high)	IQ.CPA.PROP.XQ	..
Costa Rica	CRI	CPIA social protection rating (1=low to 6=high)	IQ.CPA.PROT.XQ	..
Costa Rica	CRI	Depth of credit information index (0=low to 8=high)	IC.CRD.INFO.XQ	7
Costa Rica	CRI	Domestic credit provided by financial sector (% of GDP)	FS.AST.DOMS.GD.ZS	79.1288781401479
Costa Rica	CRI	Domestic credit to private sector (% of GDP)	FS.AST.PRVT.GD.ZS	60.1646579505254
Costa Rica	CRI	Ease of doing business index (1=most business-friendly regulations)	IC.BUS.EASE.XQ	..
Costa Rica	CRI	Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	..
Costa Rica	CRI	Employers, female (% of female employment) (modeled ILO estimate)	SL.EMP.MPYR.FE.ZS	3.76300001144409
Costa Rica	CRI	Employers, male (% of male employment) (modeled ILO estimate)	SL.EMP.MPYR.MA.ZS	10.1370000839233
Costa Rica	CRI	Employers, total (% of total employment) (modeled ILO estimate)	SL.EMP.MPYR.ZS	7.77299976348877
Costa Rica	CRI	Employment in agriculture (% of total employment) (modeled ILO estimate)	SL.AGR.EMPL.ZS	12.21399974823
Costa Rica	CRI	Employment in agriculture, female (% of female employment) (modeled ILO estimate)	SL.AGR.EMPL.FE.ZS	4.19099998474121
Costa Rica	CRI	Employment in agriculture, male (% of male employment) (modeled ILO estimate)	SL.AGR.EMPL.MA.ZS	16.9230003356934
Costa Rica	CRI	Employment in industry (% of total employment) (modeled ILO estimate)	SL.IND.EMPL.ZS	18.6100006103516
Costa Rica	CRI	Employment in industry, female (% of female employment) (modeled ILO estimate)	SL.IND.EMPL.FE.ZS	9.0930004119873
Costa Rica	CRI	Employment in industry, male (% of male employment) (modeled ILO estimate)	SL.IND.EMPL.MA.ZS	24.1949996948242
Costa Rica	CRI	Employment in services (% of total employment) (modeled ILO estimate)	SL.SRV.EMPL.ZS	69.1760025024414
Costa Rica	CRI	Employment in services, female (% of female employment) (modeled ILO estimate)	SL.SRV.EMPL.FE.ZS	86.7160034179688
Costa Rica	CRI	Employment in services, male (% of male employment) (modeled ILO estimate)	SL.SRV.EMPL.MA.ZS	58.8819999694824
Costa Rica	CRI	Export value index (2000 = 100)	TX.VAL.MRCH.XD.WD	164.6922064
Costa Rica	CRI	Export volume index (2000 = 100)	TX.QTY.MRCH.XD.WD	287.1274329
Costa Rica	CRI	Exports of goods and services (% of GDP)	NE.EXP.GNFS.ZS	32.7909017463891
Costa Rica	CRI	Exports of goods and services (annual % growth)	NE.EXP.GNFS.KD.ZG	11.4381033761939
Costa Rica	CRI	Fertility rate, total (births per woman)	SP.DYN.TFRT.IN	1.783
Costa Rica	CRI	Fixed broadband Internet subscribers (per 100 people)	IT.NET.BBND.P2	13.1573182818182
Costa Rica	CRI	Foreign direct investment, net inflows (% of GDP)	BX.KLT.DINV.WD.GD.ZS	5.18964486086485
Costa Rica	CRI	Foreign direct investment, net outflows (% of GDP)	BM.KLT.DINV.WD.GD.ZS	0.868788665819837
Costa Rica	CRI	Fuel exports (% of merchandise exports)	TX.VAL.FUEL.ZS.UN	0.0521863777378032
Costa Rica	CRI	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG	4.15636150701233
Costa Rica	CRI	GDP per capita (constant 2005 US$)	NY.GDP.PCAP.KD	9583.86088930956
Costa Rica	CRI	GDP per capita, PPP (constant 2011 international $)	NY.GDP.PCAP.PP.KD	15195.001412292
Costa Rica	CRI	GDP per person employed (constant 1990 PPP $)	SL.GDP.PCAP.EM.KD	36483.3046875
Costa Rica	CRI	GINI index (World Bank estimate)	SI.POV.GINI	48.7
Costa Rica	CRI	Government expenditure on education, total (% of GDP)	SE.XPD.TOTL.GD.ZS	7.06338977813721
Costa Rica	CRI	Gross capital formation (% of GDP)	NE.GDI.TOTL.ZS	17.9218035157717
Costa Rica	CRI	Gross capital formation (annual % growth)	NE.GDI.TOTL.KD.ZG	4.99744507880267
Costa Rica	CRI	Gross fixed capital formation, private sector (% of GDP)	NE.GDI.FPRV.ZS	..
Costa Rica	CRI	High-technology exports (% of manufactured exports)	TX.VAL.TECH.MF.ZS	18.2583075336152
Costa Rica	CRI	ICT goods imports (% total goods imports)	TM.VAL.ICTG.ZS.UN	7.1971186459
Costa Rica	CRI	Imports of goods and services (% of GDP)	NE.IMP.GNFS.ZS	31.9641864657724
Costa Rica	CRI	Individuals using the Internet (% of population)	IT.NET.USER.ZS	66.028712851114
Costa Rica	CRI	Industry, value added (% of GDP)	NV.IND.TOTL.ZS	18.9086287602348
Costa Rica	CRI	Industry, value added (annual % growth)	NV.IND.TOTL.KD.ZG	2.4255581858994
Costa Rica	CRI	Industry, value added (constant 2005 US$)	NV.IND.TOTL.KD	9230544044.30382
Costa Rica	CRI	Inflation, consumer prices (annual %)	FP.CPI.TOTL.ZG	-0.004186378
Costa Rica	CRI	Informal payments to public officials (% of firms)	IC.FRM.CORR.ZS	..
Costa Rica	CRI	International migrant stock (% of population)	SM.POP.TOTL.ZS	..
Costa Rica	CRI	Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.FE.ZS	45.0229988098145
Costa Rica	CRI	Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.MA.ZS	73.9810028076172
Costa Rica	CRI	Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)	SL.TLF.CACT.ZS	59.4169998168945
